sentiment,full_text
2,فترات الجرعه الثانيه تختلف اللي خذو فايزر بعد تقريبا يوم من الجرعه الاولى واللي خذو اكسفورد ب الفتره هذه تكون الجرعه الثانيه ب مايو بعد العيد اي نوع لقاح كورونا خذيتت راجح
1,بلدك وفرت فحصك و علاجك مجانا بدون ريال بلدك فرضت حظر تجول لسلامتك بلدك منعت التجمعات وشددت على الكمامات و التباعد لسلامتك حتى المدارس والجامعات عن بعد لسلامتكم واجراءات احترازيه كثيره لسلامتكم فالمقابل لازم انتوا تثقوا فيهم خذو اللقاح لسلامتكم وسلامه اهاليكم لقاح كورونا
1,واللي رايحه تاخذ لقاح كورونا مالها نجوم
2,كيف ممكن احجز للقاح لقاح كورونا
1,عصر اليوم الثلاثاء ١٤٤٢ ٧ ١٨ في مركز لقاحات كورونا في محايل عسير تلقيت الجرعه الاولى من لقاح كورونا اللهم اجعل فيه شفاء وعافيه وحصانه من كورونا وشرها شكرا ولاه امرنا على رعايتكم لنا شكرا لان صحتنا تهمكم شكرا ايها العظماء
1,الحمدلله شكرا لحكومتنا الرشيده شكرا لمنسوبي الصحه شكرا للتنظيم و الترتيب اللي شفته اليوم لقاح كورونا
1,عز وعافيه لقاح كورونا
1,السلام عليكم دكتور الوالده الله يحفظها طلبت مني ارسل لحضرتك دي الرساله بعد تلقيها لقاح كورونا كوڤيد ١٩ شكرا لجهودكم وجهود حكومتنا الرشيده
2,سجلت اول الناس وللحين ماجتني مؤهل والي بعدي جاتهم وتطعمو ايش المشكله لقاح كورونا
1,تم اخذ الجرعه الاولى من لقاح كورونا نسال الله ان يطرح فيها الخير والشفاء شكرا لكم من القلب على حسن الاستقبال والتنظيم الجميل والمعنويه العاليه
1,اول جرعه من لقاح كورونا الله يعزك من بلد
1,الحمدلله خذيت الجرعه الاولى من لقاح كورونا والله حتى مكان الابره والله العظيم لا الم ولا شي ولا اعراض لاني كنت من الناس اللي توسوس وخايفه لكن طلع عكس اللي كنت اسمعه لاتسمعون كلام حد الا اهل الاختصاص توكلو على الله وخذو اللقاح
2,السلام عليكم ورحمه الله وبركاته حجزت موعد لاحصل على لقاح كورونا في تاريخ على الرغم اهليتي ومن المستحقين للقاح ولم تاتيني رساله للموعد الى الان
0,لقاح كورونا ماراح اخذه جالسه بالبيت لا اروح ولا اجي على ايش اخذه هذي لناس الي تسافر
1,الله ينفع به ويزيل الوباء عن الجميع لقاح كورونا
1,الجرعه الاولي الحمد لله اخذت هذا اليوم لقاح كورونا الجرعه الاولى اللهم اجعل لنا فيه الشفاء و العافيه يارب
0,سجلت وطلع اني مؤهل بس خفت بعد وفاه مشاري البلام شكلي بااهون لقاح كورونا
1,نسال الله ان ينفعنا به ويعطينا من خيره ويصرف عنا شره لقاح كورونا
1,وزاره الصحه لقاح كورونا الحمدالله دائما وابدا الله يعز المملكه
2,جاني موعد لقاح كورونا وانا استخدم الروكتان عادي اخذه او لا
2,دكتور هل لقاح كورونا مناسب لمرضى نشاط الغده الدرقيه علما باني اتناول حبه يوميا من علاج نيوميركازول
1,لازم ادخل في نفس الموعد ولا قبله بدقائق لقاح كورونا
2,وضعي وانا اشوف الناس وانا قاعده بالنص لاخذت اللقاح ولاجاتني كرونا الي جاته كرونا والي يبغا ياخد اللقاح لقاح كورونا
2,تاخذ لقاح كورونا ولا لا نعم لا
2,معالي الوزير تقدمت بطلب الحصول على لقاح كورونا وتفاجاه بانه مسجل باني تلقيت الجرعه الاول وانتهاء فتره الجرعه الثانيه وتقدمت باعتراض على ٩٣٧ لتعديل الخطا ولكن للاسف مضى ٣ اسابيع ولم يحدث شيئ وبالاتصال اليوم للمتابعه لا اجد جواب منكم
2,لقاح كورونا اجباري ولا وش
2,اتمنى من الي جرب اللقاح يفيدنا عن مدى فعاليته واعراضه خصوصا بعد ماسمعنا ان فيه حراره وخمول بعد لقاح كورونا
2,لقاح كورونا ياليتهم ماتكلموا عن المرض بطريقه تخوف اغلب الناس يعني مافكروا في الناس الي اساس عندها مرض الخوف من اي مرض لو صار فيهم كورونا وش بيكون شعورهم والنفسيه اساس الشفاء الله يشفي كل مريض
1,اليوم ولله الحمد اخذت الجرعه الاولى من لقاح كورونا اكسفورد
1,تم اخذ الجرعه الاولى من لقاح كورونا المستجد شكرا ي اعظم بلد ي بلد الانسانيه المملكه العربيه السعوديه وشكرا يا مستوصف الخالديه بتبوك على سرعه الانجاز وترتيب اتمنى منكم المبادره بتسجيل لاخذ القاح والامور طيبه لحد يتخوف من القاح وعدم سماع الاشاعات السلبيه للقاح ودمتم بصحه وعافيه
2,من الاعراض الجانبيه اللي اصابتني بعد لقاح كورونا ارتفاع في درجه الحراره لمده يومين ماتنزل الا فتره اخذي للمخفض وترجع
1,لقاح كورونا اللهم اجعله تحصين لي من هذا الوباء
2,لقاح كورونا من قوه فضاوه الشعب كل احد ياخذ اللقاح يحسب نفسه مسوي انجاز و يشغلنا بانجازه السخيف
2,السلام عليكم الوالده كان عندها اكزيما وحساسيه زمان لكن خفت الاعراض في اخر ١٠ سنوات وتاخذ ادويه نفسيه وعندها سكر وانخفاض في الضغط بعض الاحيان هل يمكنها اخذ لقاح كورونا
2,هل لقاح كورونا مفطر للصائم
1,لقاح كورونا الحمد الله تم حجز موعد
2,ياليت احد يجاوبني اللي يعاني من سيوله الدم ممنوع من اللقاح لقاح كورونا
2,هناك فايروس يقتل طفل يوميا اسمه الجوع وله لقاح متوفر اسمه الطعام لكن لم نرى له ضجه كضجه لقاح فايروس كورو
